Id,ActivityHour,mean_raw_mets,minutes
1503960366,2016-04-21 12:00:00,15.366666666666667,60
1503960366,2016-04-21 13:00:00,24.0,60
1503960366,2016-04-21 14:00:00,12.266666666666667,60
1503960366,2016-04-21 15:00:00,14.4,60
1503960366,2016-04-21 16:00:00,12.766666666666667,60
1503960366,2016-04-21 17:00:00,12.766666666666667,60
1503960366,2016-04-21 18:00:00,14.533333333333333,60
1503960366,2016-04-21 19:00:00,13.633333333333333,60
1503960366,2016-04-21 20:00:00,45.15,60
1503960366,2016-04-21 21:00:00,22.05,60
1503960366,2016-04-21 22:00:00,13.3,60
1503960366,2016-04-21 23:00:00,17.733333333333334,60
1503960366,2016-04-22 00:00:00,10.0,60
1503960366,2016-04-22 01:00:00,10.0,60
1503960366,2016-04-22 02:00:00,10.0,60
1503960366,2016-04-22 03:00:00,10.0,60
1503960366,2016-04-22 04:00:00,10.0,60
1503960366,2016-04-22 05:00:00,10.0,60
1503960366,2016-04-22 06:00:00,10.0,60
1503960366,2016-04-22 07:00:00,10.0,60
1503960366,2016-04-22 08:00:00,10.0,60
1503960366,2016-04-22 09:00:00,13.8,60
1503960366,2016-04-22 10:00:00,11.533333333333333,60
1503960366,2016-04-22 11:00:00,21.533333333333335,60
1503960366,2016-04-22 12:00:00,12.166666666666666,60
1503960366,2016-04-22 13:00:00,12.633333333333333,60
1503960366,2016-04-22 14:00:00,11.5,60
1503960366,2016-04-22 15:00:00,13.933333333333334,60
1503960366,2016-04-22 16:00:00,12.266666666666667,60
1503960366,2016-04-22 17:00:00,22.033333333333335,60
1503960366,2016-04-22 18:00:00,18.533333333333335,60
1503960366,2016-04-22 19:00:00,17.4,60
1503960366,2016-04-22 20:00:00,15.133333333333333,60
1503960366,2016-04-22 21:00:00,65.8,60
1503960366,2016-04-22 22:00:00,20.2,60
1503960366,2016-04-22 23:00:00,28.9,60
1503960366,2016-04-23 00:00:00,13.366666666666667,60
1503960366,2016-04-23 01:00:00,10.0,60
1503960366,2016-04-23 02:00:00,10.3,60
1503960366,2016-04-23 03:00:00,10.0,60
1503960366,2016-04-23 04:00:00,10.0,60
1503960366,2016-04-23 05:00:00,10.066666666666666,60
1503960366,2016-04-23 06:00:00,10.533333333333333,60
1503960366,2016-04-23 07:00:00,10.166666666666666,60
1503960366,2016-04-23 08:00:00,12.6,60
1503960366,2016-04-23 09:00:00,15.966666666666667,60
1503960366,2016-04-23 10:00:00,11.8,60
1503960366,2016-04-23 11:00:00,17.9,60
1503960366,2016-04-23 12:00:00,27.366666666666667,60
1503960366,2016-04-23 13:00:00,27.3,60
1503960366,2016-04-23 14:00:00,16.6,60
1503960366,2016-04-23 15:00:00,15.466666666666667,60
1503960366,2016-04-23 16:00:00,29.566666666666666,60
1503960366,2016-04-23 17:00:00,25.566666666666666,60
1503960366,2016-04-23 18:00:00,36.733333333333334,60
1503960366,2016-04-23 19:00:00,10.833333333333334,60
1503960366,2016-04-23 20:00:00,13.433333333333334,60
1503960366,2016-04-23 21:00:00,34.36666666666667,60
1503960366,2016-04-23 22:00:00,20.366666666666667,60
1503960366,2016-04-23 23:00:00,12.8,60
1503960366,2016-04-24 00:00:00,13.933333333333334,60
1503960366,2016-04-24 01:00:00,11.4,60
1503960366,2016-04-24 02:00:00,10.066666666666666,60
1503960366,2016-04-24 03:00:00,10.066666666666666,60
1503960366,2016-04-24 04:00:00,10.333333333333334,60
1503960366,2016-04-24 05:00:00,10.1,60
1503960366,2016-04-24 06:00:00,10.333333333333334,60
1503960366,2016-04-24 07:00:00,10.033333333333333,60
1503960366,2016-04-24 08:00:00,10.333333333333334,60
1503960366,2016-04-24 09:00:00,12.566666666666666,60
1503960366,2016-04-24 10:00:00,19.0,60
1503960366,2016-04-24 11:00:00,14.166666666666666,60
1503960366,2016-04-24 12:00:00,17.383333333333333,60
1503960366,2016-04-24 13:00:00,15.7,60
1503960366,2016-04-24 14:00:00,11.033333333333333,60
1503960366,2016-04-24 15:00:00,11.0,60
1503960366,2016-04-24 16:00:00,21.633333333333333,60
1503960366,2016-04-24 17:00:00,18.266666666666666,60
1503960366,2016-04-24 18:00:00,24.3,60
1503960366,2016-04-24 19:00:00,57.25,60
1503960366,2016-04-24 20:00:00,16.166666666666668,60
1503960366,2016-04-24 21:00:00,15.733333333333333,60
1503960366,2016-04-24 22:00:00,12.966666666666667,60
1503960366,2016-04-24 23:00:00,15.333333333333334,60
1503960366,2016-04-25 00:00:00,13.066666666666666,60
1503960366,2016-04-25 01:00:00,11.3,60
1503960366,2016-04-25 02:00:00,12.1,60
1503960366,2016-04-25 03:00:00,10.033333333333333,60
1503960366,2016-04-25 04:00:00,10.633333333333333,60
1503960366,2016-04-25 05:00:00,10.333333333333334,60
1503960366,2016-04-25 06:00:00,10.033333333333333,60
1503960366,2016-04-25 07:00:00,11.1,60
1503960366,2016-04-25 08:00:00,17.633333333333333,60
1503960366,2016-04-25 09:00:00,30.933333333333334,60
1503960366,2016-04-25 10:00:00,15.533333333333333,60
1503960366,2016-04-25 11:00:00,25.6,60
1503960366,2016-04-25 12:00:00,19.433333333333334,60
1503960366,2016-04-25 13:00:00,15.933333333333334,60
1503960366,2016-04-25 14:00:00,13.233333333333333,60
1503960366,2016-04-25 15:00:00,16.133333333333333,60
1503960366,2016-04-25 16:00:00,14.966666666666667,60
1503960366,2016-04-25 17:00:00,14.2,60
1503960366,2016-04-25 18:00:00,12.933333333333334,60
1503960366,2016-04-25 19:00:00,38.666666666666664,60
1503960366,2016-04-25 20:00:00,20.2,60
1503960366,2016-04-25 21:00:00,56.63333333333333,60
1503960366,2016-04-25 22:00:00,14.466666666666667,60
1503960366,2016-04-25 23:00:00,11.5,60
1503960366,2016-04-26 00:00:00,11.866666666666667,60
1503960366,2016-04-26 01:00:00,14.066666666666666,60
1503960366,2016-04-26 02:00:00,10.733333333333333,60
1503960366,2016-04-26 03:00:00,13.666666666666666,60
1503960366,2016-04-26 04:00:00,10.1,60
1503960366,2016-04-26 05:00:00,10.333333333333334,60
1503960366,2016-04-26 06:00:00,10.066666666666666,60
